ID,Manufacturer,Model,Nickname,Year Start,Year End,Engine Size,Tyre Size ,Wheel Size ,Part code,Sell Inc Vat,Cost,Logo Image,Image 1,Image 2,Image 3
5385,Mazda,Mazda3,BM,2013,2016,"1.5D,1.5i",135/80/17,"17""",RH164,249,155,Picture,Picture,Picture,Picture
5392,Mazda,Mazda3,BM,2013,2016,"2.0i,2.2D",135/80/17,"17""",RH164,249,155,Picture,Picture,Picture,Picture
5382,Mazda,Mazda3,BN,2016,2019,"1.5D,1.5i,1.6i,2.0i",135/80/17,"17""",RH164,249,155,Picture,Picture,Picture,Picture
5391,Mazda,Mazda3,BN,2016,2019,"2.0i,2.2D",135/80/17,"17""",RH164,249,155,Picture,Picture,Picture,Picture
5384,Mazda,Mazda3,BP,2019,,"1.5i,1.8D,2.0i",135/80/17,"17""",RH164,249,155,Picture,Picture,Picture,Picture
5393,Mazda,Mazda3,BP,2019,,"1.5i (6BA-BP5P),1.8D (3DA-BP8P),2.0H,2.0i,2.0i (5AA-BPFP),2.0i (5BA-BPFP),2.5i,2.5T",135/80/17,"17""",RH164,249,155,Picture,Picture,Picture,Picture
5389,Mazda,Mazda3 MPS,BK,2006,2009,2.3 MZR turbo,125/80/17,"17""",RH071,249,155,Picture,Picture,Picture,Picture
5390,Mazda,Mazda3 MPS,BL,2009,2013,2.3 DISI turbo,125/80/17,"17""",RH071,249,155,Picture,Picture,Picture,Picture
5395,Mazda,Mazda5,CR,2005,2010,"1.8i,2.0 CD,2.0i",125/80/17,"17""",RH071,249,155,Picture,Picture,Picture,Picture
5396,Mazda,Mazda5,CW,2010,2015,"1.6 CD,1.8 MZR,2.0 DISI",125/80/17,"17""",RH071,249,155,Picture,Picture,Picture,Picture
5406,Mazda,Mazda6,GG,2002,2008,"1.8i,2.0 DI,2.0i",125/80/17,"17""",RH071,249,155,Picture,Picture,Picture,Picture
5415,Mazda,Mazda6,GG,2002,2008,2.3i,125/80/17,"17""",RH071,249,155,Picture,Picture,Picture,Picture
5405,Mazda,Mazda6,GH,2007,2010,"1.8i,2.0i,2.2D",125/80/17,"17""",RH071,249,155,Picture,Picture,Picture,Picture
5414,Mazda,Mazda6,GH,2007,2010,"2.2TD,2.5i",125/80/17,"17""",RH071,249,155,Picture,Picture,Picture,Picture
5402,Mazda,Mazda6,GH Facelift,2010,2012,"1.8i,2.0i,2.2D",125/80/17,"17""",RH071,249,155,Picture,Picture,Picture,Picture
5409,Mazda,Mazda6,GH Facelift,2010,2012,"2.2TD,2.5i",125/80/17,"17""",RH071,249,155,Picture,Picture,Picture,Picture
5400,Mazda,Mazda6,GJ,2012,2016,"2.0i,2.2TD,2.5i",145/80/18,"18""",RH050,299,182.5,Picture,Picture,Picture,Picture
5399,Mazda,Mazda6,GJ,2019,,"2.0i,2.2D,2.5i",145/80/18,"18""",RH050,299,182.5,Picture,Picture,Picture,Picture
5417,Mazda,Mazda6,GJ,2019,,2.5T,145/80/18,"18""",RH050,299,182.5,Picture,Picture,Picture,Picture
5401,Mazda,Mazda6,GL,2015,2018,"2.0i,2.2TD",145/80/18,"18""",RH050,299,182.5,Picture,Picture,Picture,Picture
5407,Mazda,Mazda6,GL,2015,2018,2.5i,145/80/18,"18""",RH050,299,182.5,Picture,Picture,Picture,Picture
5397,Mazda,Mazda6,GL Facelift,2018,2019,"2.0i,2.2D",145/80/18,"18""",RH050,299,182.5,Picture,Picture,Picture,Picture
5404,Mazda,Mazda6,GL Facelift,2018,2019,"2.5i,2.5T",145/80/18,"18""",RH050,299,182.5,Picture,Picture,Picture,Picture
5408,Mazda,Mazda6 MPS,GG,2005,2007,2.3 MZR Turbo,125/80/17,"17""",RH071,249,155,Picture,Picture,Picture,Picture
5421,Mazda,MPV,LW,1999,2006,"2.0 B,2.0 CD,2.0 DI,2.0 S,2.0i",135/80/17,"17""",RH164,249,155,Picture,Picture,Picture,Picture
5434,Mazda,MPV,LW,1999,2006,"2.2 B,2.2 G,2.2 Sports,2.2 VS,2.3i,2.5 G,2.5 L,2.5 Sports,2.5 VS,2.5i,3.0 Sports,3.0 VS",135/80/17,"17""",RH164,249,155,Picture,Picture,Picture,Picture
5475,Mazda,MPV,LW,1999,2006,3.0i,135/80/17,"17""",RH164,249,155,Picture,Picture,Picture,Picture
5420,Mazda,MPV,LY,2006,2016,"2.3 C,2.3 F,2.3 S,2.3 S L",145/80/18,"18""",RH050,299,182.5,Picture,Picture,Picture,Picture
5431,Mazda,MPV,LY,2006,2016,2.3 T,145/80/18,"18""",RH050,299,182.5,Picture,Picture,Picture,Picture
5423,Mazda,MX-3,EC,1991,2000,1.5 DOHC,125/80/15,"15""",RH008,199,125,Picture,Picture,Picture,Picture
10705,Mazda,MX-30,DR,2020,,"EV,R-EV",145/80/18,"18""",RH050,299,182.5,Picture,Picture,Picture,Picture
5428,Mazda,MX-5,NB,1998,2005,"1.6i,1.8i",125/80/15,"15""",RH008,199,125,Picture,Picture,Picture,Picture
5438,Mazda,MX-5,NB,1998,2005,1.8i Sportive,125/80/15,"15""",RH008,199,125,Picture,Picture,Picture,Picture
5425,Mazda,MX-5,NC,2006,2015,"1.8i,2.0i",125/80/17,"17""",RH071,249,155,Picture,Picture,Picture,Picture
5432,Mazda,MX-5,NC,2006,2015,2.0i,125/80/17,"17""",RH071,249,155,Picture,Picture,Picture,Picture
5437,Mazda,MX-5 Miata,NB,1999,2005,"1.8i,1.8T",125/80/15,"15""",RH008,199,125,Picture,Picture,Picture,Picture
5436,Mazda,MX-5 Miata,NC,2006,2015,"2.0i AT,2.0i MT",125/80/17,"17""",RH071,249,155,Picture,Picture,Picture,Picture
5462,Mazda,Roadster,NB,1998,2005,"1.6i,1.8i,1.8i RS",125/80/15,"15""",RH008,199,125,Picture,Picture,Picture,Picture
5461,Mazda,Roadster,NC,2005,2015,"2.0i,2.0i RS",125/80/17,"17""",RH071,249,155,Picture,Picture,Picture,Picture
5460,Mazda,Roadster,ND,2015,,1.5i,125/80/15,"15""",RH008,199,125,Picture,Picture,Picture,Picture
5464,Mazda,Roadster RF,ND,2016,,2.0i,125/80/15,"15""",RH008,199,125,Picture,Picture,Picture,Picture
5470,Mazda,RX-8,SE,2003,2012,"1.3i,1.3i S,1.3i Speed",135/80/17,"17""",RH164,249,155,Picture,Picture,Picture,Picture
5490,Mazda,Tribute,CD1,2000,2007,"2.0i,2.3i",155/85/18,"18""",RH081,299,182.5,Picture,Picture,Picture,Picture
5495,Mazda,Tribute,CD1,2000,2007,3.0i,155/85/18,"18""",RH081,299,182.5,Picture,Picture,Picture,Picture
5489,Mazda,Tribute,CD2,2008,2011,2.5i,155/85/18,"18""",RH081,299,182.5,Picture,Picture,Picture,Picture
5492,Mazda,Tribute,CD2,2008,2011,3.0i,155/85/18,"18""",RH081,299,182.5,Picture,Picture,Picture,Picture
5512,Mercedes-Benz,A-Class,Br177,2018,,"A 160,A 160 d,A 180,A 180 d",135/80/17,"17""",RH175,249,155,Picture,Picture,Picture,Picture
5524,Mercedes-Benz,A-Class,Br177,2018,,"A 200,A 200 d,A 220,A 220 4Matic,A 220 d",135/80/17,"17""",RH175,249,155,Picture,Picture,Picture,Picture
5534,Mercedes-Benz,A-Class,Br177,2018,,"A 250,A 250 4Matic,A 250 e",135/80/17,"17""",RH175,249,155,Picture,Picture,Picture,Picture
5515,Mercedes-Benz,A-Class,W168,1997,2004,"A 140,А 160 CDI,А 170 CDI",125/80/17,"17""",RH097,249,155,Picture,Picture,Picture,Picture
5522,Mercedes-Benz,A-Class,W168,1997,2004,"GF-168031,GF-168032,GF-168035,А 160,А 190,А 210",125/80/17,"17""",RH097,249,155,Picture,Picture,Picture,Picture
5514,Mercedes-Benz,A-Class,W169,2005,2012,"A 150,A 160,A 160 CDI,A 170,A 180,A 180 CDI,DBA-169006,DBA-169007,DBA-169031,DBA-169032",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5537,Mercedes-Benz,A-Class,W169,2005,2012,"A 200,A 200 CDI,DBA-169008,DBA-169033",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5544,Mercedes-Benz,A-Class,W169,2005,2012,"A 200 Turbo,CBA-169034",125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5511,Mercedes-Benz,A-Class,W176,2013,2017,"A 160,A 160 d,A 180,A 180 d",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5521,Mercedes-Benz,A-Class,W176,2013,2017,"A 200,A 200 d,A 220 d",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5528,Mercedes-Benz,A-Class,W176,2013,2017,"A 220,A 250,A 250 Sport",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5513,Mercedes-Benz,A-Class AMG,W176,2013,2018,A 45,125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5516,Mercedes-Benz,A-Class AMG,W177,2018,,A 35 4Matic,125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5519,Mercedes-Benz,A-Class AMG,W177,2018,,"A 45 4Matic+,A 45 S 4Matic+",125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5532,Mercedes-Benz,B-Class,W245,2005,2011,"B 150,B 160,B 170,B 170 NGT,B 180,B 180 CDI,B 180 NGT,B 200,CBA-245231,CBA-245232,CBA-245233",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5554,Mercedes-Benz,B-Class,W245,2005,2011,B 200 CDI,125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5558,Mercedes-Benz,B-Class,W245,2005,2011,"B 200 Turbo,CBA-245234",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5527,Mercedes-Benz,B-Class,W246,2012,2018,"B 160,B 160 CDI,B 180,B 180 CDI",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5533,Mercedes-Benz,B-Class,W246,2012,2018,"B 200,B 200 c,B 200 CDI,B 220 CDI",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5540,Mercedes-Benz,B-Class,W246,2012,2018,"B 220,B 250,B 250 e",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5529,Mercedes-Benz,B-Class,W247,2018,,"B 160,B 160 d,B 180,B 180 d,B 200 d",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5539,Mercedes-Benz,B-Class,W247,2018,,"B 200,B 200 d,B 220,B 220 4Matic,B 220 d",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5547,Mercedes-Benz,B-Class,W247,2018,,"B 250,B 250 4Matic,B 250 e",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5542,Mercedes-Benz,C-Class,Br202,1993,2000,"C 200 CDI,C 200 D,C 220 D,C 250 D",125/80/17,"17""",RH097,249,155,Picture,Picture,Picture,Picture
5549,Mercedes-Benz,C-Class,Br202,1993,2000,"C 180,C 200,C 220 CDI,C 230,C 250 TD",125/80/17,"17""",RH097,249,155,Picture,Picture,Picture,Picture
5562,Mercedes-Benz,C-Class,Br202,1993,2000,"C 200 K,C 230 K,C 240,C 280",125/80/17,"17""",RH097,249,155,Picture,Picture,Picture,Picture
5541,Mercedes-Benz,C-Class,Br203,2001,2007,"C 160,C 180,C 180 K,C 200 CDI,C 220 CDI",125/80/17,"17""",RH097,249,155,Picture,Picture,Picture,Picture
5556,Mercedes-Benz,C-Class,Br203,2001,2007,"250 TD,C 200 CGI,C 200 K,C 230,C 230 K,C 240,C 270 CDI",125/80/17,"17""",RH097,249,155,Picture,Picture,Picture,Picture
5576,Mercedes-Benz,C-Class,Br203,2001,2007,"C 280,C 320,C 320 CDI",125/80/17,"17""",RH097,249,155,Picture,Picture,Picture,Picture
5585,Mercedes-Benz,C-Class,Br203,2001,2007,C 350,125/80/17,"17""",RH097,249,155,Picture,Picture,Picture,Picture
5535,Mercedes-Benz,C-Class,Br204,2008,2015,"C 180,C 180 CDI,c 180d,C 200 CDI",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5543,Mercedes-Benz,C-Class,Br204,2008,2015,"C 200,C 200d,C 220 CDI,C 220d,C 230,C 250,C 250 CDI,C 250d",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5560,Mercedes-Benz,C-Class,Br204,2008,2015,"C 280,C 300,C 300 CDI,C 300h,C 320 CDI,C 350 CDI,C 350e",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5574,Mercedes-Benz,C-Class,Br204,2008,2015,"C 350,C 350e,C 400,C 450",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5536,Mercedes-Benz,C-Class,Br205,2015,2020,"C 160,C 180,C 180 Cabriolet,C 180 Coupe,C 180 d,C 200 d",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5555,Mercedes-Benz,C-Class,Br205,2015,2020,"C 200,C 200 4MATIC,C 200 4MATIC Wagon,C 200 d,C 220 d,C 220 d Wagon",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5589,Mercedes-Benz,C-Class,Br205,2015,2020,"C 200,C 250,C 250 d,C 300,C 300 d,C 300 h",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5609,Mercedes-Benz,C-Class,Br205,2015,2020,"C 300,C 350 e",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5620,Mercedes-Benz,C-Class,Br205,2015,2020,"C 180 (5BA-205076C),C 180 (5BA-205276C),C 180 (5BA-205476C),C 200 (5AA-205077),C 200 (5AA-205277),C 200 4MATIC (5AA-205078),C 200 4MATIC (5AA-205278),C 220d (3DA-205014),C 220d (3DA-205214),C 300 de,C 300 e,C 400",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
10517,Mercedes-Benz,C-Class,Br206,2021,,"C 200,C 200d,C 220d,C 300,C 300d,C180",125/80/18,"18""",RH238,299,182.5,Picture,Picture,Picture,Picture
5550,Mercedes-Benz,C-Class AMG,Br204,2008,2011,C 63,125/70/19,"19""",RH239,399,240,Picture,Picture,Picture,Picture
5548,Mercedes-Benz,C-Class AMG,Br204 Facelift,2011,2014,C 63,125/70/19,"19""",RH239,399,240,Picture,Picture,Picture,Picture
5546,Mercedes-Benz,C-Class AMG,Br205,2015,2021,"C 43,C 43 4MATIC",125/70/19,"19""",RH239,399,240,Picture,Picture,Picture,Picture
5567,Mercedes-Benz,C-Class AMG,Br205,2015,2021,"C 63,C 63 S",125/70/19,"19""",RH239,399,240,Picture,Picture,Picture,Picture
10620,Mercedes-Benz,C-Class AMG,Br206,2022,,"C 43,C 43 4Matic,C 63,C 63 S",125/70/19,"19""",RH239,399,240,Picture,Picture,Picture,Picture
10519,Mercedes-Benz,Citan,II,2021,,"108 CDI,110,110 CDI,112 CDI,113",135/80/17,"17""",RH181,249,155,Picture,Picture,Picture,Picture
5551,Mercedes-Benz,Citan,W415,2012,2020,"108 CDI,109 CDI,111 CDI,112",125/80/17,"17""",RH096,249,155,Picture,Picture,Picture,Picture
5575,Mercedes-Benz,CLA-Class,Br117,2013,2019,"CLA 180,CLA 180 d,CLA 200 d",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5587,Mercedes-Benz,CLA-Class,Br117,2013,2019,"CLA 200,CLA 220,CLA 220 d",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5597,Mercedes-Benz,CLA-Class,Br117,2013,2019,"CLA 250,CLA 250 Sport",125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5578,Mercedes-Benz,CLA-Class,Br118,2019,,"CLA 180,CLA 180 d,CLA 200,CLA 200 d",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5590,Mercedes-Benz,CLA-Class,Br118,2019,,"CLA 200,CLA 220,CLA 220 d",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5596,Mercedes-Benz,CLA-Class,Br118,2019,,"CLA 250,CLA 250 e",125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5582,Mercedes-Benz,CLA-Class AMG,Br117,2013,2019,CLA 45 AMG,125/70/19,"19""",RH239,399,240,Picture,Picture,Picture,Picture
5581,Mercedes-Benz,CLA-Class AMG,Br118,2019,,CLA 35 4Matic,125/70/19,"19""",RH239,399,240,Picture,Picture,Picture,Picture
5584,Mercedes-Benz,CLA-Class AMG,Br118,2019,,"CLA 45 4Matic+,CLA 45 S 4Matic+",125/70/19,"19""",RH239,399,240,Picture,Picture,Picture,Picture
5583,Mercedes-Benz,CLC-Class,CL203,2008,2011,"CLC 160,CLC 180 K,CLC 200 CDI,CLC 220 CDI",125/80/17,"17""",RH097,249,155,Picture,Picture,Picture,Picture
5598,Mercedes-Benz,CLC-Class,CL203,2008,2011,"CLC 200 K,CLC 230,CLC 250",125/80/17,"17""",RH097,249,155,Picture,Picture,Picture,Picture
5608,Mercedes-Benz,CLC-Class,CL203,2008,2011,CLC 350,125/80/17,"17""",RH097,249,155,Picture,Picture,Picture,Picture
5561,Mercedes-Benz,CL-Class,C215,2000,2006,CL 500,145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
5566,Mercedes-Benz,CL-Class,C215,2000,2006,CL 600,145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
5569,Mercedes-Benz,CL-Class,C215,2000,2006,CL 600 BiTurbo,145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
5553,Mercedes-Benz,CL-Class,C216,2007,2010,CL 500,145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
5559,Mercedes-Benz,CL-Class,C216,2007,2010,CL 600,145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
5552,Mercedes-Benz,CL-Class,C216 Facelift,2010,2014,CL 500,145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
5557,Mercedes-Benz,CL-Class,C216 Facelift,2010,2014,CL 600,145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
5586,Mercedes-Benz,CLK-Class,Br208,1997,2003,"CLK 200,CLK 200 K",125/80/17,"17""",RH097,249,155,Picture,Picture,Picture,Picture
5593,Mercedes-Benz,CLK-Class,Br208,1997,2003,"CLK 200 K,CLK 230 K,CLK 320",125/80/17,"17""",RH097,249,155,Picture,Picture,Picture,Picture
5602,Mercedes-Benz,CLK-Class,Br208,1997,2003,CLK 430,125/70/18,"18""",RH100,299,182.5,Picture,Picture,Picture,Picture
5588,Mercedes-Benz,CLK-Class,Br209,2003,2010,"CLK 200 CGI,CLK 200 K,CLK 220 CDI,CLK 240,CLK 270 CDI",125/80/17,"17""",RH097,249,155,Picture,Picture,Picture,Picture
5604,Mercedes-Benz,CLK-Class,Br209,2003,2010,"CLK 280,CLK 320,CLK 320 CDI",125/80/17,"17""",RH097,249,155,Picture,Picture,Picture,Picture
5617,Mercedes-Benz,CLK-Class,Br209,2003,2010,"CLK 350,CLK 500",125/70/18,"18""",RH100,299,182.5,Picture,Picture,Picture,Picture
5622,Mercedes-Benz,CLK-Class,Br209,2003,2010,CLK 550,125/70/18,"18""",RH100,299,182.5,Picture,Picture,Picture,Picture
5599,Mercedes-Benz,CLS-Class,Br218,2011,2017,"CLS 220 d,CLS 250 CDI,CLS 250 d",125/80/18,"18""",RH238,299,182.5,Picture,Picture,Picture,Picture
5612,Mercedes-Benz,CLS-Class,Br218,2011,2017,"CLS 350 CDI,CLS 350 d",125/80/18,"18""",RH238,299,182.5,Picture,Picture,Picture,Picture
5621,Mercedes-Benz,CLS-Class,Br218,2011,2017,"CLS 350,CLS 400",125/80/18,"18""",RH238,299,182.5,Picture,Picture,Picture,Picture
5624,Mercedes-Benz,CLS-Class,Br218,2011,2017,CLS 500,125/80/18,"18""",RH238,299,182.5,Picture,Picture,Picture,Picture
5601,Mercedes-Benz,CLS-Class,C219,2004,2010,"CLS 280,CLS 300,CLS 320 CDI",125/80/18,"18""",RH238,299,182.5,Picture,Picture,Picture,Picture
5615,Mercedes-Benz,CLS-Class,C219,2004,2010,"CLS 350,CLS 350 CGI,CLS 500",125/80/18,"18""",RH238,299,182.5,Picture,Picture,Picture,Picture
5623,Mercedes-Benz,CLS-Class,C219,2004,2010,CLS 500,125/80/18,"18""",RH238,299,182.5,Picture,Picture,Picture,Picture
5594,Mercedes-Benz,CLS-Class,C257,2018,2020,"CLS 220 d,CLS 220 d (LDA-257314C)",145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
5600,Mercedes-Benz,CLS-Class,C257,2018,2020,"CLS 300 d,CLS 350 d",145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
5607,Mercedes-Benz,CLS-Class,C257,2018,2020,"CLS 350,CLS 350 d",145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
5616,Mercedes-Benz,CLS-Class,C257,2018,2020,"CLS 400 d,CLS 450,CLS 450 (DAA-257359)",145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
10520,Mercedes-Benz,CLS-Class,C257 Facelift,2021,,"CLS 220 d,CLS 300 d,CLS 350 d,CLS 400 d,CLS 450",145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
5625,Mercedes-Benz,E-Class,Br210,1996,2001,"E 200 CDI,E 200 D,E 220 D,E 250 D,E 290 TD",125/80/17,"17""",RH097,249,155,Picture,Picture,Picture,Picture
5636,Mercedes-Benz,E-Class,Br210,1996,2001,"E 200,E 200 K,E 220 CDI,E 230,E 240,E 270 CDI,E 300 D",125/80/17,"17""",RH097,249,155,Picture,Picture,Picture,Picture
5648,Mercedes-Benz,E-Class,Br210,1996,2001,"E 280,E 320",125/80/17,"17""",RH097,249,155,Picture,Picture,Picture,Picture
5654,Mercedes-Benz,E-Class,Br210,1996,2001,"E 420,E 430",125/80/17,"17""",RH097,249,155,Picture,Picture,Picture,Picture
5619,Mercedes-Benz,E-Class,Br211,2002,2008,"E 200 CDI,E 200 NGT,E 220 CDI,E 240,E 240 4-Matic,E 270 CDI",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5634,Mercedes-Benz,E-Class,Br211,2002,2008,"E 200 K,E 230,E 280 CDI,E 300 BlueTec,E 320,E 320 4-Matic,E 320 BlueTec,E 320 CDI,E 320 CDI 4-Matic",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5661,Mercedes-Benz,E-Class,Br211,2002,2008,"E 280,E 280 4-Matic,E 350,E 350 4-Matic,E 400 CDI",125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5680,Mercedes-Benz,E-Class,Br211,2002,2008,"E 420 CDI,E 500",125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5618,Mercedes-Benz,E-Class,Br212,2009,2012,"E 200,E 200 CDI,E 200 NGT,E 220 CDI",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5627,Mercedes-Benz,E-Class,Br212,2009,2012,"E 200 CGI,E 250,E 250 CDI,E 300 CDI,E 350 BlueTec",125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5643,Mercedes-Benz,E-Class,Br212,2009,2012,"E 300 CDI,E 350,E 350 CDI",125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5656,Mercedes-Benz,E-Class,Br212,2009,2012,"E 350,E 400",125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5666,Mercedes-Benz,E-Class,Br212,2009,2012,E 500,125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5614,Mercedes-Benz,E-Class,Br212 Facelift,2013,2016,"E 200 BlueTec,E 200 NG,E 220 BlueTec,E 220 BlueTec AWD",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5628,Mercedes-Benz,E-Class,Br212 Facelift,2013,2016,"E 200,E 250,E 250 BlueTec",125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5638,Mercedes-Benz,E-Class,Br212 Facelift,2013,2016,"E 300,E 300 BlueTec,E 350 BlueTec",125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5653,Mercedes-Benz,E-Class,Br212 Facelift,2013,2016,E 350,125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5658,Mercedes-Benz,E-Class,Br212 Facelift,2013,2016,E 400,125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5665,Mercedes-Benz,E-Class,Br212 Facelift,2013,2016,E 500,125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5610,Mercedes-Benz,E-Class,Br213,2017,2020,"E 180,E 200,E 200 4MATIC,E 200 4MATIC Wagon,E 200 d,E 200 Wagon",145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
5633,Mercedes-Benz,E-Class,Br213,2017,2020,"E 200,E 200 4MATIC,E 220 d,E 220 d 4MATIC,E 220 d 4MATIC Wagon,E 220 d Wagon,E 250",145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
5652,Mercedes-Benz,E-Class,Br213,2017,2020,"E 300,E 300 d,E 300 Wagon,E 350 d",145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
5669,Mercedes-Benz,E-Class,Br213,2017,2020,"E 300 de,E 300 e,E 350,E 350 d,E 350 e",145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
5683,Mercedes-Benz,E-Class,Br213,2017,2020,"E 400 4MATIC,E 400 d,E 450 4MATIC,E 450 4MATIC Wagon",145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
5613,Mercedes-Benz,E-Class,Br213 Facelift,2020,,"E 200,E 200 4MATIC,E 200 d,E 220 d,E 220 d 4MATIC,E 300,E 350 de,E 450",145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
5644,Mercedes-Benz,E-Class,Br213 Facelift,2020,,"E 300,E 300 d 4MATIC",145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
5649,Mercedes-Benz,E-Class,Br213 Facelift,2020,,"E 300 de,E 300 e,E 400 d",145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
5659,Mercedes-Benz,E-Class,Br213 Facelift,2020,,E 450 4MATIC,145/80/18,"18""",RH085,299,182.5,Picture,Picture,Picture,Picture
5660,Mercedes-Benz,E-Class Cabriolet,A207,2009,2013,"E 200 CGI,E 220 CDI,E 250,E 250 CDI",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5674,Mercedes-Benz,E-Class Cabriolet,A207,2009,2013,"E 300,E 350 CDI",125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5681,Mercedes-Benz,E-Class Cabriolet,A207,2009,2013,E 350 CGI,125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5684,Mercedes-Benz,E-Class Cabriolet,A207,2009,2013,E 500,125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5651,Mercedes-Benz,E-Class Cabriolet,A207 facelift,2013,2017,"E 200 CGI,E 220 CDI,E 250 CDI,E 250 CGI",125/80/17,"17""",RH098,249,155,Picture,Picture,Picture,Picture
5664,Mercedes-Benz,E-Class Cabriolet,A207 facelift,2013,2017,"E 300,E 350 CDI",125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5671,Mercedes-Benz,E-Class Cabriolet,A207 facelift,2013,2017,"E 350 CGI,E 400",125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
5679,Mercedes-Benz,E-Class Cabriolet,A207 facelift,2013,2017,E 500,125/70/18,"18""",RH084,299,182.5,Picture,Picture,Picture,Picture
