ID,Manufacturer,Model,Nickname,Year Start,Year End,Engine Size,Tyre Size ,Wheel Size ,ROAD HERO SKU,SRP INC VAT,Trade Price
9907,Volkswagen,Scirocco,III Facelift,2014,2017,2.0 R,125/80/17,"17""",RH033,249,155
9894,Volkswagen,Sharan,Mk1,1995,2000,"1.9TDi,2.0i",125/80/17,"17""",RH204,249,155
9902,Volkswagen,Sharan,Mk1,1995,2000,"1.8T,2.8i",125/80/17,"17""",RH204,249,155
9893,Volkswagen,Sharan,Mk1 Facelift,2000,2010,"1.9TDi,2.0i",125/80/17,"17""",RH204,249,155
9906,Volkswagen,Sharan,Mk1 Facelift,2000,2010,"1.8T,1.9TDi,2.0TDi",125/80/17,"17""",RH204,249,155
9923,Volkswagen,Sharan,Mk1 Facelift,2000,2010,2.8i,125/80/17,"17""",RH204,249,155
9897,Volkswagen,Sharan,Mk2,2010,1900,"1.4 TSI,2.0 TDI",135/80/17,"17""",RH149,249,155
9922,Volkswagen,Sharan,Mk2,2010,1900,"2.0 TDI,2.0 TSI",135/80/17,"17""",RH149,249,155
9936,Volkswagen,Sharan,Mk2,2010,1900,2.0 TSI,135/80/17,"17""",RH149,249,155
10738,Volkswagen,Taigo,CS,2021,1900,"1.0 TSI,1.5 TSI",135/80/17,"17""",RH150,249,155
9915,Volkswagen,T-Cross,,2019,1900,"1.0 TSI,1.6 TDI",135/80/17,"17""",RH150,249,155
9926,Volkswagen,T-Cross,,2019,1900,1.5 TSI,135/80/17,"17""",RH150,249,155
9934,Volkswagen,Tiguan,I (5N),2007,2011,"1.4TSi,2.0TDi,2.0TFSi",135/80/17,"17""",RH149,249,155
9948,Volkswagen,Tiguan,I (5N),2007,2011,2.0TFSi,135/80/17,"17""",RH149,249,155
9933,Volkswagen,Tiguan,I (5N) Facelift,2011,2017,"1.4TSi,2.0TDi",135/80/17,"17""",RH149,249,155
9952,Volkswagen,Tiguan,I (5N) Facelift,2011,2017,"1.4TSi,2.0TDi,2.0TSi",135/80/17,"17""",RH149,249,155
9964,Volkswagen,Tiguan,I (5N) Facelift,2011,2017,2.0TSi,135/80/17,"17""",RH149,249,155
9927,Volkswagen,Tiguan,II (AD/BW),2016,2020,"1.4 TSI,1.5 TSI,2.0 TDI",145/80/18,"18""",RH037,299,182.5
9951,Volkswagen,Tiguan,II (AD/BW),2016,2020,"2.0 TDI,2.0 TSI",145/80/18,"18""",RH037,299,182.5
9959,Volkswagen,Tiguan,II (AD/BW),2016,2020,"2.0 TDI,2.0 TSI",145/80/18,"18""",RH037,299,182.5
9929,Volkswagen,Tiguan,II (AD/BW) Facelift,2020,1900,"1.5 TSI,2.0 TDI",145/80/18,"18""",RH037,299,182.5
9942,Volkswagen,Tiguan,II (AD/BW) Facelift,2020,1900,2.0 TDI,145/80/18,"18""",RH037,299,182.5
9935,Volkswagen,Tiguan Allspace,AD\BW,2017,1900,"1.4 TSI,1.5 TSI,2.0 TDI,2.0 TSI",145/80/18,"18""",RH037,299,182.5
9950,Volkswagen,Tiguan Allspace,AD\BW,2017,1900,"2.0 TDI,2.0 TSI",145/80/18,"18""",RH037,299,182.5
9939,Volkswagen,Tiguan L,,2017,1900,"1.4T,1.8T,2.0T",145/80/18,"18""",RH037,299,182.5
9949,Volkswagen,Tiguan L,,2017,1900,"1.4T PHEV,2.0T",145/80/18,"18""",RH037,299,182.5
9938,Volkswagen,Tiguan Limited,,2017,2018,2.0 TSI,145/80/18,"18""",RH037,299,182.5
10654,Volkswagen,Tiguan R,II (AD/BW) Facelift,2020,1900,2.0TSi,145/80/19,"19""",RH256,399,240
9946,Volkswagen,Touareg,7L,2002,2007,2.5TDi,155/85/18,"18""",RH208,299,182.5
9955,Volkswagen,Touareg,7L,2002,2007,"3.0TDi,3.2i",155/85/18,"18""",RH202,299,182.5
9967,Volkswagen,Touareg,7L,2002,2007,"3.6FSi,4.2i,5.0TDi",155/85/18,"18""",RH202,299,182.5
9978,Volkswagen,Touareg,7L,2002,2007,6.0i,155/85/18,"18""",RH202,299,182.5
9945,Volkswagen,Touareg,7L Facelift,2007,2010,2.5TDi,155/85/18,"18""",RH208,299,182.5
9954,Volkswagen,Touareg,7L Facelift,2007,2010,"3.0TDi,3.6FSi",155/85/18,"18""",RH202,299,182.5
9963,Volkswagen,Touareg,7L Facelift,2007,2010,"4.2FSi,5.0TDi",155/85/18,"18""",RH202,299,182.5
9972,Volkswagen,Touareg,7L Facelift,2007,2010,6.0i,155/85/18,"18""",RH202,299,182.5
9944,Volkswagen,Touareg,7P,2010,2015,"3.0TDi,3.6FSi",155/85/18,"18""",RH202,299,182.5
9957,Volkswagen,Touareg,7P,2010,2015,"3.0TSi,4.2FSi,4.2TDi",155/85/18,"18""",RH202,299,182.5
9941,Volkswagen,Touareg,7P Facelift,2014,2018,"3.0TDi,3.6FSi",155/85/18,"18""",RH202,299,182.5
9947,Volkswagen,Touareg,7P Facelift,2014,2018,"3.0TSi,4.2FSi,4.2TDi",155/85/18,"18""",RH202,299,182.5
9943,Volkswagen,Touareg,CR,2018,1900,"2.0 TSI,3.0 TDI",175/70/20,"20""",RH279,499,299
9956,Volkswagen,Touareg,CR,2018,1900,3.0 TDI,175/70/20,"20""",RH279,499,299
9962,Volkswagen,Touareg,CR,2018,1900,"3.0 TDI,3.0 TSI",175/70/20,"20""",RH279,499,299
9970,Volkswagen,Touareg,CR,2018,1900,4.0 TDI,175/70/20,"20""",RH279,499,299
9961,Volkswagen,Touran,I,2003,2006,"1.6FSi,1.9TDi,2.0TDi",135/80/17,"17""",RH149,249,155
9971,Volkswagen,Touran,I,2003,2006,2.0FSi,135/80/17,"17""",RH149,249,155
9960,Volkswagen,Touran,I Facelift,2006,2010,"1.4TSi,1.6TSi,1.9TDi,2.0i",135/80/17,"17""",RH149,249,155
9973,Volkswagen,Touran,I Facelift,2006,2010,2.0TDi,135/80/17,"17""",RH149,249,155
9953,Volkswagen,Touran,I Facelift,2010,2016,"1.2TSi,1.6TDi",135/80/17,"17""",RH149,249,155
9966,Volkswagen,Touran,I Facelift,2010,2016,"1.4TSi,2.0TDi",135/80/17,"17""",RH149,249,155
9958,Volkswagen,Touran,II,2015,2020,"1.0 TSI,1.2 TSI,1.4 TSI,1.5 TSI,1.6 TDI,2.0 TDI",135/80/17,"17""",RH149,249,155
9979,Volkswagen,Touran,II,2015,2020,"1.8 TSI,2.0 TDI",135/80/17,"17""",RH149,249,155
9965,Volkswagen,Touran L,,2016,1900,"1.4 TSI,1.8 TSI",135/80/17,"17""",RH149,249,155
9976,Volkswagen,Transporter,T4,1990,2003,"1.9 D,1.9 TD,2.0,2.4 D",145/80/18,"18""",RH037,299,182.5
9999,Volkswagen,Transporter,T4,1990,2003,"2.5,2.5TDi,2.8",145/80/18,"18""",RH037,299,182.5
10012,Volkswagen,Transporter,T4,1990,2003,2.8,145/80/18,"18""",RH037,299,182.5
9975,Volkswagen,Transporter,T5,2003,2009,"1.9TDi,2.0i",145/80/18,"18""",RH209,299,182.5
9988,Volkswagen,Transporter,T5,2003,2009,2.5TDi,145/80/18,"18""",RH209,299,182.5
9992,Volkswagen,Transporter,T5,2003,2009,3.2i,145/80/18,"18""",RH209,299,182.5
9974,Volkswagen,Transporter,T5 Facelift,2009,2015,"2.0i,2.0TDi",145/80/18,"18""",RH209,299,182.5
9984,Volkswagen,Transporter,T5 Facelift,2009,2015,"2.0BiTDi,2.5TSi",145/80/18,"18""",RH209,299,182.5
9968,Volkswagen,Transporter,T6,2015,2019,2.0 TDI,145/80/18,"18""",RH209,299,182.5
9977,Volkswagen,Transporter,T6,2015,2019,"2.0 TDI,2.0 TSI",145/80/18,"18""",RH209,299,182.5
9987,Volkswagen,Transporter,T6,2015,2019,"2.0 TDI,2.0 TSI",145/80/18,"18""",RH209,299,182.5
9969,Volkswagen,Transporter,T6.1 Facelift,2019,1900,2.0 TDI,145/80/18,"18""",RH209,299,182.5
9980,Volkswagen,Transporter,T6.1 Facelift,2019,1900,2.0 TDI,145/80/18,"18""",RH209,299,182.5
9985,Volkswagen,Transporter,T6.1 Facelift,2019,1900,2.0 TDI,145/80/18,"18""",RH209,299,182.5
9914,Volkswagen,T-Roc,,2017,1900,"1.0 TSI,1.5 TSI,1.6 TDI,2.0 TDI",135/80/17,"17""",RH149,249,155
9931,Volkswagen,T-Roc,,2017,1900,"2.0 TDI,2.0 TSI",135/80/17,"17""",RH149,249,155
9940,Volkswagen,T-Roc,,2017,1900,2.0 TSI,135/80/17,"17""",RH149,249,155
9982,Volkswagen,Up!,Facelift,2016,1900,"1.0 EcoFuel,1.0 MPI,1.0 TSI,e-up!",125/80/15,"15""",RH017,199,125
9981,Volkswagen,Up!,,2011,2017,"1.0 EcoFuel,1.0 MPI,1.0i,e-up!",125/80/15,"15""",RH017,199,125
9983,Volkswagen,Vanagon,T4,1990,2003,2.5,145/80/18,"18""",RH037,299,182.5
10001,Volkswagen,Voyage,G5,2009,2012,"1.0i,1.6i",125/80/15,"15""",RH017,199,125
9996,Volkswagen,Voyage,G6,2013,2016,"1.0i,1.6i",125/80/15,"15""",RH017,199,125
9994,Volkswagen,Voyage,G7,2017,2020,"1.0 MPI,1.6 MSI",125/80/15,"15""",RH017,199,125
9995,Volkswagen,Voyage,G8,2019,1900,"1.0i,1.6 MSI,1.6i",125/80/15,"15""",RH017,199,125
10032,Volvo,C30,P1,2006,2009,"1.6i,1.6TD,1.8F,1.8i,2.0TD",135/80/17,"17""",RH167,249,155
10042,Volvo,C30,P1,2006,2009,"2.0i,2.4D5,2.4i",135/80/17,"17""",RH167,249,155
10053,Volvo,C30,P1,2006,2009,2.5T5,135/80/17,"17""",RH167,249,155
10029,Volvo,C30,P1 Facelift,2010,2014,"1.6i,1.6TD,1.6TD2,2.0TD",135/80/17,"17""",RH167,249,155
10040,Volvo,C30,P1 Facelift,2010,2014,"2.0F,2.0i,2.0TD3,2.0TD4,2.4i,2.4TD5",135/80/17,"17""",RH167,249,155
10060,Volvo,C30,P1 Facelift,2010,2014,2.5T5,135/80/17,"17""",RH167,249,155
10601,Volvo,C40,I,2021,1900,"Single Motor,Twin Motor",145/80/19,"19""",RH262,399,240
10035,Volvo,C70,P1,2006,2009,"2.0TD,2.4,2.4i",135/80/17,"17""",RH167,249,155
10041,Volvo,C70,P1,2006,2009,"2.4TD5,2.5T5",135/80/17,"17""",RH167,249,155
10050,Volvo,C70,P1,2006,2009,2.5T5,135/80/17,"17""",RH167,249,155
10033,Volvo,C70,P1 Facelift,2010,2013,"2.0TD3,2.4TD4",135/80/17,"17""",RH167,249,155
10039,Volvo,C70,P1 Facelift,2010,2013,2.5T5,135/80/17,"17""",RH167,249,155
10034,Volvo,C70,P80,1997,2005,"2.0T,2.4i,2.4T,2.5i,2.5T",125/80/17,"17""",RH130,249,155
10048,Volvo,C70,P80,1997,2005,"2.0T5,2.3T5",125/80/17,"17""",RH130,249,155
NEW,Volvo,EX30,2,2023,1900,"EV,EV AWD",145/80/19,"19""",RH293,399,240
10037,Volvo,S40,P1,2004,2012,"1.6i,1.6TD,1.6TD2,2.0D,2.4",125/80/17,"17""",RH068,249,155
10051,Volvo,S40,P1,2004,2012,"1.6i Turbo,2.0F,2.0i,2.0TD3,2.0TD4,2.4 D5,2.4i",125/80/17,"17""",RH068,249,155
10073,Volvo,S40,P1,2004,2012,2.5T5,125/80/17,"17""",RH068,249,155
10047,Volvo,S60,I,2000,2009,"2.0T,2.4,2.4i,2.4TD,2.4TD5",125/80/17,"17""",RH131,249,155
10061,Volvo,S60,I,2000,2009,"2.0T,2.4T,2.4TD5",125/80/17,"17""",RH131,249,155
10070,Volvo,S60,I,2000,2009,"2.3T5,2.4T5",125/80/17,"17""",RH131,249,155
10077,Volvo,S60,I,2000,2009,2.5TR,125/70/18,"18""",RH133,299,182.5
10046,Volvo,S60,II,2010,2018,"1.6D2,1.6DRIVe,1.6T3,2.0D3,2.0T2,2.0T3,2.0TD2,2.0TD3",135/80/17,"17""",RH191,249,155
10064,Volvo,S60,II,2010,2018,"1.6T4,2.0D3,2.0T,2.0T4,2.0TD4,2.4D4 AWD",135/80/17,"17""",RH191,249,155
10080,Volvo,S60,II,2010,2018,"2.0T5,2.0TD5,2.4D5,2.4TD5",135/80/17,"17""",RH191,249,155
10094,Volvo,S60,II,2010,2018,"2.0T6,3.0T6",135/80/17,"17""",RH191,249,155
10101,Volvo,S60,II,2010,2018,"2.0 Polestar,3.0T Polestar",135/80/17,"17""",RH191,249,155
10044,Volvo,S60,III,2019,1900,"2.0 B3,2.0 D3,2.0 D4,2.0 T3,2.0 T4",135/80/17,"17""",RH191,249,155
10059,Volvo,S60,III,2019,1900,2.0 B4,135/80/17,"17""",RH191,249,155
10067,Volvo,S60,III,2019,1900,"2.0 B5,2.0 T5",125/80/18,"18""",RH297,299,182.5
10078,Volvo,S60,III,2019,1900,"2.0 B6,2.0 T6",125/70/19,"19""",RH298,399,240
10084,Volvo,S60,III,2019,1900,2.0 T6,125/70/19,"19""",RH298,399,240
10087,Volvo,S60,III,2019,1900,2.0 T8,125/70/19,"19""",RH298,399,240
10049,Volvo,S60 Cross Country,I,2015,2018,"2.0 D3,2.0 D4,2.4 D4",145/80/18,"18""",RH132,299,182.5
10057,Volvo,S60 Cross Country,I,2015,2018,"2.0 T5,2.5 T5",145/80/18,"18""",RH132,299,182.5
10052,Volvo,S70,P80,1996,2000,"2.0,2.4i,2.5i,2.5TDI",125/80/17,"17""",RH130,249,155
10063,Volvo,S70,P80,1996,2000,"2.0T,2.4T,2.5i 20V",125/80/17,"17""",RH130,249,155
10071,Volvo,S70,P80,1996,2000,"2.0T5,2.3T5,2.3TR",125/80/17,"17""",RH130,249,155
10054,Volvo,S80,P2,1998,2006,"2.0T,2.4,2.4D,2.4D5,2.4i,2.5TDi",135/80/17,"17""",RH192,249,155
10074,Volvo,S80,P2,1998,2006,"2.0T,2.4T,2.5T,2.9i",135/80/17,"17""",RH192,249,155
10086,Volvo,S80,P2,1998,2006,"2.8T6,2.9T6",135/80/17,"17""",RH192,249,155
10056,Volvo,S80,P3,2006,2016,"1.6D DRIVe,1.6TD2,2.0F,2.0i,2.0TD3",135/80/17,"17""",RH191,249,155
10075,Volvo,S80,P3,2006,2016,"1.6T4,2.0TD4,2.4TD,2.4TD5,2.5FT,2.5T",135/80/17,"17""",RH191,249,155
10097,Volvo,S80,P3,2006,2016,"2.0T5,2.4TD5,2.5FT,2.5T,3.2i",135/80/17,"17""",RH191,249,155
10116,Volvo,S80,P3,2006,2016,"3.0T6,4.4i",135/80/17,"17""",RH191,249,155
10058,Volvo,S90,II,2016,1900,"2.0 D3,2.0 D4,2.0 T4",145/80/18,"18""",RH132,299,182.5
10066,Volvo,S90,II,2016,1900,"2.0 B4,2.0 B5,2.0 D5",145/80/18,"18""",RH132,299,182.5
10072,Volvo,S90,II,2016,1900,"2.0 B5,2.0 T5",145/80/18,"18""",RH132,299,182.5
10081,Volvo,S90,II,2016,1900,"2.0 B6,2.0 T6",145/80/18,"18""",RH132,299,182.5
10088,Volvo,S90,II,2016,1900,2.0 T8,145/80/18,"18""",RH132,299,182.5
10068,Volvo,V40,II,2012,2016,"1.5 T2,1.5 T3,1.6D2,1.6T3,2.0 D2,2.0 D3,2.0 T2,2.0 T3,2.0D3,2.0T3",125/80/17,"17""",RH068,249,155
10089,Volvo,V40,II,2012,2016,"1.6T4,2.0 D4,2.0 T4,2.0D4",125/80/17,"17""",RH068,249,155
10102,Volvo,V40,II,2012,2016,"2.0 T5,2.5T5",125/80/17,"17""",RH068,249,155
10069,Volvo,V40,II Facelift,2016,2020,"1.5 T2,1.5 T3,2.0 D2,2.0 D3,2.0 T2,2.0 T3",125/80/17,"17""",RH068,249,155
10085,Volvo,V40,II Facelift,2016,2020,"2.0 D4,2.0 T4",125/80/17,"17""",RH068,249,155
10093,Volvo,V40,II Facelift,2016,2020,2.0 T5,125/80/17,"17""",RH068,249,155
10079,Volvo,V40 Cross Country,I,2012,2017,"1.5 T3,2.0 D2,2.0 D3,2.0 T3,2.0D2,2.0D3",135/80/17,"17""",RH167,249,155
10091,Volvo,V40 Cross Country,I,2012,2017,"2.0 D4,2.0 T4,2.0D4,2.0T4",135/80/17,"17""",RH167,249,155
10100,Volvo,V40 Cross Country,I,2012,2017,"2.0 T5,2.5T5",135/80/17,"17""",RH167,249,155
10082,Volvo,V40 Cross Country,I Facelift,2016,2020,"1.5 T3,2.0 D2,2.0 D3,2.0 T3",135/80/17,"17""",RH167,249,155
10099,Volvo,V40 Cross Country,I Facelift,2016,2020,"2.0 D4,2.0 T4",135/80/17,"17""",RH167,249,155
10107,Volvo,V40 Cross Country,I Facelift,2016,2020,2.0 T5,135/80/17,"17""",RH167,249,155
10083,Volvo,V50,C1,2004,2012,"1.6D,1.6DRIVe,1.6i,1.8F,1.8i,2.0D,2.0D2,2.4",125/80/17,"17""",RH068,249,155
10106,Volvo,V50,C1,2004,2012,"2.0D3,2.0i,2.4D5,2.4i",125/80/17,"17""",RH068,249,155
10121,Volvo,V50,C1,2004,2012,2.5T5,125/80/17,"17""",RH068,249,155
10092,Volvo,V60,I,2010,2018,"1.5 T2,1.5 T3,1.6 D2,1.6 DRIVe,1.6 T2,1.6 T3,2.0 D2,2.0 D3,2.0 T3",135/80/17,"17""",RH191,249,155
10114,Volvo,V60,I,2010,2018,"1.6 T4,1.6 T4F,2.0 D3,2.0 D4,2.0 T4,2.4 D4",135/80/17,"17""",RH191,249,155
10132,Volvo,V60,I,2010,2018,"2.0 D5,2.0 T5,2.4 D5,2.5 T5",135/80/17,"17""",RH191,249,155
10145,Volvo,V60,I,2010,2018,"2.0 T6,3.0 T6",135/80/17,"17""",RH191,249,155
10156,Volvo,V60,I,2010,2018,2.0 TS,135/80/17,"17""",RH191,249,155
10096,Volvo,V60,II,2018,1900,"2.0 B3,2.0 D3,2.0 D4,2.0 T4",135/80/17,"17""",RH191,249,155
10110,Volvo,V60,II,2018,1900,2.0 B4,135/80/17,"17""",RH191,249,155
10117,Volvo,V60,II,2018,1900,"2.0 B5,2.0 T5,2.0 T6",125/80/18,"18""",RH297,299,182.5
10129,Volvo,V60,II,2018,1900,"2.0 B5,2.0 T6,2.0 T8",125/70/19,"19""",RH298,399,240
10134,Volvo,V60,II,2018,1900,2.0 T6,125/70/19,"19""",RH298,399,240
10141,Volvo,V60,II,2018,1900,2.0 T8,125/70/19,"19""",RH298,399,240
10095,Volvo,V60 Cross Country,I,2015,2018,"2.0 D3,2.0 D4,2.4 D4",145/80/18,"18""",RH132,299,182.5
10105,Volvo,V60 Cross Country,I,2015,2018,"2.0 T5,2.5 T5",145/80/18,"18""",RH132,299,182.5
10103,Volvo,V60 Cross Country,II,2018,1900,"2.0 D3,2.0 D4",145/80/18,"18""",RH132,299,182.5
10112,Volvo,V60 Cross Country,II,2018,1900,2.0 B4,145/80/18,"18""",RH132,299,182.5
10113,Volvo,V60 Cross Country,II,2018,1900,"2.0 B5,2.0 T5",145/80/18,"18""",RH132,299,182.5
10108,Volvo,V70,P2,2001,2007,"2.0T,2.4D,2.4F,2.4i,2.5D5,2.5TDi",125/80/17,"17""",RH131,249,155
10128,Volvo,V70,P2,2001,2007,"2.0T,2.4D5,2.4T,2.5T",125/80/17,"17""",RH131,249,155
10140,Volvo,V70,P2,2001,2007,"2.3T5,2.4T5",125/80/17,"17""",RH131,249,155
10147,Volvo,V70,P2,2001,2007,2.5TR,125/80/17,"17""",RH131,249,155
10104,Volvo,V70,P3,2008,2016,"1.6DRIVe,2.0D,2.0D3,2.0i",135/80/17,"17""",RH191,249,155
10119,Volvo,V70,P3,2008,2016,"1.6T4,2.0D3,2.0i Turbo,2.4D,2.4D4,2.5D5,2.5T",135/80/17,"17""",RH191,249,155
10135,Volvo,V70,P3,2008,2016,"2.0T5,2.4D5,2.5T5,3.2i",135/80/17,"17""",RH191,249,155
10151,Volvo,V70,P3,2008,2016,3.0T6,135/80/17,"17""",RH191,249,155
